"gm_gis_county","gm_chemical_name","date","year","mean_gm_result"
"Lake","Bicarbonate Alkalinity (mg/l)",2006-04-15,2006,199.5
"Lake","Bicarbonate Alkalinity (mg/l)",2006-06-15,2006,150
"Lake","Bicarbonate Alkalinity (mg/l)",2006-08-15,2006,103
"Lake","Bicarbonate Alkalinity (mg/l)",2006-10-15,2006,265
"Lake","Bicarbonate Alkalinity (mg/l)",2006-11-15,2006,58.5
"Lake","Bicarbonate Alkalinity (mg/l)",2007-02-15,2007,119.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2007-03-15,2007,302.5
"Lake","Bicarbonate Alkalinity (mg/l)",2007-04-15,2007,230
"Lake","Bicarbonate Alkalinity (mg/l)",2007-05-15,2007,196.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2007-06-15,2007,241.8
"Lake","Bicarbonate Alkalinity (mg/l)",2007-07-15,2007,124.5
"Lake","Bicarbonate Alkalinity (mg/l)",2007-08-15,2007,150
"Lake","Bicarbonate Alkalinity (mg/l)",2007-09-15,2007,32
"Lake","Bicarbonate Alkalinity (mg/l)",2007-10-15,2007,203.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2007-11-15,2007,360
"Lake","Bicarbonate Alkalinity (mg/l)",2007-12-15,2007,186.25
"Lake","Bicarbonate Alkalinity (mg/l)",2008-01-15,2008,350
"Lake","Bicarbonate Alkalinity (mg/l)",2008-02-15,2008,51
"Lake","Bicarbonate Alkalinity (mg/l)",2008-03-15,2008,97.5
"Lake","Bicarbonate Alkalinity (mg/l)",2008-05-15,2008,430
"Lake","Bicarbonate Alkalinity (mg/l)",2008-06-15,2008,400
"Lake","Bicarbonate Alkalinity (mg/l)",2008-07-15,2008,110
"Lake","Bicarbonate Alkalinity (mg/l)",2008-08-15,2008,150
"Lake","Bicarbonate Alkalinity (mg/l)",2008-09-15,2008,335
"Lake","Bicarbonate Alkalinity (mg/l)",2008-10-15,2008,310
"Lake","Bicarbonate Alkalinity (mg/l)",2008-11-15,2008,41
"Lake","Bicarbonate Alkalinity (mg/l)",2008-12-15,2008,340
"Lake","Bicarbonate Alkalinity (mg/l)",2009-01-15,2009,170
"Lake","Bicarbonate Alkalinity (mg/l)",2009-03-15,2009,420
"Lake","Bicarbonate Alkalinity (mg/l)",2009-04-15,2009,147.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2009-05-15,2009,510
"Lake","Bicarbonate Alkalinity (mg/l)",2009-06-15,2009,119.5
"Lake","Bicarbonate Alkalinity (mg/l)",2009-08-15,2009,140
"Lake","Bicarbonate Alkalinity (mg/l)",2009-09-15,2009,55
"Lake","Bicarbonate Alkalinity (mg/l)",2009-10-15,2009,162.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2009-11-15,2009,62.5
"Lake","Bicarbonate Alkalinity (mg/l)",2010-02-15,2010,137.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2010-03-15,2010,263.166666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2010-04-15,2010,137
"Lake","Bicarbonate Alkalinity (mg/l)",2010-05-15,2010,190
"Lake","Bicarbonate Alkalinity (mg/l)",2010-06-15,2010,270
"Lake","Bicarbonate Alkalinity (mg/l)",2010-07-15,2010,185.75
"Lake","Bicarbonate Alkalinity (mg/l)",2010-08-15,2010,120
"Lake","Bicarbonate Alkalinity (mg/l)",2010-10-15,2010,190
"Lake","Bicarbonate Alkalinity (mg/l)",2010-11-15,2010,435
"Lake","Bicarbonate Alkalinity (mg/l)",2010-12-15,2010,270
"Lake","Bicarbonate Alkalinity (mg/l)",2011-01-15,2011,370
"Lake","Bicarbonate Alkalinity (mg/l)",2011-02-15,2011,57
"Lake","Bicarbonate Alkalinity (mg/l)",2011-03-15,2011,109.5
"Lake","Bicarbonate Alkalinity (mg/l)",2011-06-15,2011,480
"Lake","Bicarbonate Alkalinity (mg/l)",2011-07-15,2011,120
"Lake","Bicarbonate Alkalinity (mg/l)",2011-08-15,2011,123.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2011-09-15,2011,325
"Lake","Bicarbonate Alkalinity (mg/l)",2011-10-15,2011,315
"Lake","Bicarbonate Alkalinity (mg/l)",2011-11-15,2011,92.3333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2012-01-15,2012,320
"Lake","Bicarbonate Alkalinity (mg/l)",2012-02-15,2012,76
"Lake","Bicarbonate Alkalinity (mg/l)",2012-03-15,2012,254.75
"Lake","Bicarbonate Alkalinity (mg/l)",2012-04-15,2012,184.5
"Lake","Bicarbonate Alkalinity (mg/l)",2012-05-15,2012,283.5
"Lake","Bicarbonate Alkalinity (mg/l)",2012-06-15,2012,190
"Lake","Bicarbonate Alkalinity (mg/l)",2012-07-15,2012,233.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2012-08-15,2012,130
"Lake","Bicarbonate Alkalinity (mg/l)",2012-10-15,2012,260
"Lake","Bicarbonate Alkalinity (mg/l)",2012-11-15,2012,58.5
"Lake","Bicarbonate Alkalinity (mg/l)",2012-12-15,2012,150
"Lake","Bicarbonate Alkalinity (mg/l)",2013-01-15,2013,70
"Lake","Bicarbonate Alkalinity (mg/l)",2013-02-15,2013,167
"Lake","Bicarbonate Alkalinity (mg/l)",2013-03-15,2013,330
"Lake","Bicarbonate Alkalinity (mg/l)",2013-04-15,2013,188.4
"Lake","Bicarbonate Alkalinity (mg/l)",2013-05-15,2013,170
"Lake","Bicarbonate Alkalinity (mg/l)",2013-06-15,2013,350
"Lake","Bicarbonate Alkalinity (mg/l)",2013-07-15,2013,240.4
"Lake","Bicarbonate Alkalinity (mg/l)",2013-09-15,2013,415
"Lake","Bicarbonate Alkalinity (mg/l)",2013-10-15,2013,686.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2013-11-15,2013,415
"Lake","Bicarbonate Alkalinity (mg/l)",2013-12-15,2013,240
"Lake","Bicarbonate Alkalinity (mg/l)",2014-01-15,2014,73
"Lake","Bicarbonate Alkalinity (mg/l)",2014-02-15,2014,315
"Lake","Bicarbonate Alkalinity (mg/l)",2014-03-15,2014,113.857142857143
"Lake","Bicarbonate Alkalinity (mg/l)",2014-05-15,2014,480
"Lake","Bicarbonate Alkalinity (mg/l)",2014-06-15,2014,486.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2014-07-15,2014,110
"Lake","Bicarbonate Alkalinity (mg/l)",2014-08-15,2014,108.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2014-09-15,2014,315
"Lake","Bicarbonate Alkalinity (mg/l)",2014-10-15,2014,310
"Lake","Bicarbonate Alkalinity (mg/l)",2014-11-15,2014,210
"Lake","Bicarbonate Alkalinity (mg/l)",2014-12-15,2014,125
"Lake","Bicarbonate Alkalinity (mg/l)",2015-01-15,2015,282.571428571429
"Lake","Bicarbonate Alkalinity (mg/l)",2015-03-15,2015,164.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2015-04-15,2015,458.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2015-05-15,2015,214
"Lake","Bicarbonate Alkalinity (mg/l)",2015-06-15,2015,180
"Lake","Bicarbonate Alkalinity (mg/l)",2015-07-15,2015,295
"Lake","Bicarbonate Alkalinity (mg/l)",2015-08-15,2015,150
"Lake","Bicarbonate Alkalinity (mg/l)",2015-09-15,2015,250
"Lake","Bicarbonate Alkalinity (mg/l)",2015-10-15,2015,250
"Lake","Bicarbonate Alkalinity (mg/l)",2015-11-15,2015,72
"Lake","Bicarbonate Alkalinity (mg/l)",2016-02-15,2016,237.75
"Lake","Bicarbonate Alkalinity (mg/l)",2016-03-15,2016,450
"Lake","Bicarbonate Alkalinity (mg/l)",2016-04-15,2016,184.888888888889
"Lake","Bicarbonate Alkalinity (mg/l)",2016-06-15,2016,220
"Lake","Bicarbonate Alkalinity (mg/l)",2016-07-15,2016,167.2
"Lake","Bicarbonate Alkalinity (mg/l)",2016-09-15,2016,110
"Lake","Bicarbonate Alkalinity (mg/l)",2016-10-15,2016,210
"Lake","Bicarbonate Alkalinity (mg/l)",2016-11-15,2016,510
"Lake","Bicarbonate Alkalinity (mg/l)",2016-12-15,2016,266.6
"Lake","Bicarbonate Alkalinity (mg/l)",2017-01-15,2017,83
"Lake","Bicarbonate Alkalinity (mg/l)",2017-02-15,2017,360
"Lake","Bicarbonate Alkalinity (mg/l)",2017-03-15,2017,208.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2017-04-15,2017,645
"Lake","Bicarbonate Alkalinity (mg/l)",2017-06-15,2017,450
"Lake","Bicarbonate Alkalinity (mg/l)",2017-09-15,2017,94
"Lake","Bicarbonate Alkalinity (mg/l)",2017-11-15,2017,170
"Lake","Bicarbonate Alkalinity (mg/l)",2017-12-15,2017,280
"Lake","Bicarbonate Alkalinity (mg/l)",2018-01-15,2018,224
"Lake","Bicarbonate Alkalinity (mg/l)",2018-02-15,2018,460
"Lake","Bicarbonate Alkalinity (mg/l)",2018-03-15,2018,82
"Lake","Bicarbonate Alkalinity (mg/l)",2018-04-15,2018,323.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2018-05-15,2018,285
"Lake","Bicarbonate Alkalinity (mg/l)",2018-06-15,2018,150
"Lake","Bicarbonate Alkalinity (mg/l)",2018-07-15,2018,180
"Lake","Bicarbonate Alkalinity (mg/l)",2018-08-15,2018,133.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2018-09-15,2018,220
"Lake","Bicarbonate Alkalinity (mg/l)",2018-10-15,2018,390
"Lake","Bicarbonate Alkalinity (mg/l)",2018-11-15,2018,44
"Lake","Bicarbonate Alkalinity (mg/l)",2018-12-15,2018,65
"Lake","Bicarbonate Alkalinity (mg/l)",2019-01-15,2019,128.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2019-02-15,2019,200
"Lake","Bicarbonate Alkalinity (mg/l)",2019-03-15,2019,217.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2019-04-15,2019,131.666666666667
"Lake","Bicarbonate Alkalinity (mg/l)",2019-05-15,2019,130
"Lake","Bicarbonate Alkalinity (mg/l)",2019-06-15,2019,185
"Lake","Bicarbonate Alkalinity (mg/l)",2019-07-15,2019,175.25
"Lake","Bicarbonate Alkalinity (mg/l)",2019-09-15,2019,170
"Lake","Bicarbonate Alkalinity (mg/l)",2019-10-15,2019,175
"Lake","Bicarbonate Alkalinity (mg/l)",2019-12-15,2019,267.5
"Lake","Bicarbonate Alkalinity (mg/l)",2020-02-15,2020,149.333333333333
"Lake","Bicarbonate Alkalinity (mg/l)",2020-03-15,2020,170.6
"Lake","Bicarbonate Alkalinity (mg/l)",2020-04-15,2020,338
"Lake","Bicarbonate Alkalinity (mg/l)",2020-06-15,2020,370
"Lake","Bicarbonate Alkalinity (mg/l)",2020-07-15,2020,430
"Lake","Bicarbonate Alkalinity (mg/l)",2020-09-15,2020,103
"Lake","Bicarbonate Alkalinity (mg/l)",2020-11-15,2020,190
"Lake","Bicarbonate Alkalinity (mg/l)",2020-12-15,2020,205.8
"Lake","Bicarbonate Alkalinity (mg/l)",2021-01-15,2021,260
"Lake","Bicarbonate Alkalinity (mg/l)",2021-03-15,2021,249.8
"Lake","Bicarbonate Alkalinity (mg/l)",2021-04-15,2021,210
"Lake","Nitrate as N (mg/l)",2000-01-15,2000,1.63714285714286
"Lake","Nitrate as N (mg/l)",2000-02-15,2000,2.75
"Lake","Nitrate as N (mg/l)",2000-03-15,2000,1.6
"Lake","Nitrate as N (mg/l)",2000-04-15,2000,2.54
"Lake","Nitrate as N (mg/l)",2000-05-15,2000,1.1
"Lake","Nitrate as N (mg/l)",2000-06-15,2000,0.94
"Lake","Nitrate as N (mg/l)",2000-07-15,2000,1.458
"Lake","Nitrate as N (mg/l)",2000-08-15,2000,0.9
"Lake","Nitrate as N (mg/l)",2000-09-15,2000,2.314
"Lake","Nitrate as N (mg/l)",2000-10-15,2000,1.48
"Lake","Nitrate as N (mg/l)",2000-11-15,2000,2.06
"Lake","Nitrate as N (mg/l)",2000-12-15,2000,1.43333333333333
"Lake","Nitrate as N (mg/l)",2001-01-15,2001,2.075
"Lake","Nitrate as N (mg/l)",2001-02-15,2001,2.6
"Lake","Nitrate as N (mg/l)",2001-03-15,2001,1.86571428571429
"Lake","Nitrate as N (mg/l)",2001-04-15,2001,2.73555555555556
"Lake","Nitrate as N (mg/l)",2001-05-15,2001,1.735
"Lake","Nitrate as N (mg/l)",2001-06-15,2001,2.17166666666667
"Lake","Nitrate as N (mg/l)",2001-07-15,2001,1.63166666666667
"Lake","Nitrate as N (mg/l)",2001-08-15,2001,0.779285714285714
"Lake","Nitrate as N (mg/l)",2001-09-15,2001,0.662857142857143
"Lake","Nitrate as N (mg/l)",2001-10-15,2001,3.65142857142857
"Lake","Nitrate as N (mg/l)",2001-12-15,2001,2.76428571428571
"Lake","Nitrate as N (mg/l)",2002-01-15,2002,2.33333333333333
"Lake","Nitrate as N (mg/l)",2002-02-15,2002,1.798
"Lake","Nitrate as N (mg/l)",2002-03-15,2002,1.15066666666667
"Lake","Nitrate as N (mg/l)",2002-04-15,2002,2.32
"Lake","Nitrate as N (mg/l)",2002-05-15,2002,1.48375
"Lake","Nitrate as N (mg/l)",2002-06-15,2002,1.035
"Lake","Nitrate as N (mg/l)",2002-07-15,2002,1.55875
"Lake","Nitrate as N (mg/l)",2002-08-15,2002,2.045
"Lake","Nitrate as N (mg/l)",2002-09-15,2002,0.903333333333333
"Lake","Nitrate as N (mg/l)",2002-10-15,2002,1.4
"Lake","Nitrate as N (mg/l)",2002-11-15,2002,1.4
"Lake","Nitrate as N (mg/l)",2002-12-15,2002,3.15
"Lake","Nitrate as N (mg/l)",2003-01-15,2003,3.725
"Lake","Nitrate as N (mg/l)",2003-02-15,2003,1.6975
"Lake","Nitrate as N (mg/l)",2003-03-15,2003,3.00272727272727
"Lake","Nitrate as N (mg/l)",2003-04-15,2003,1.39
"Lake","Nitrate as N (mg/l)",2003-05-15,2003,1.58333333333333
"Lake","Nitrate as N (mg/l)",2003-06-15,2003,1.41666666666667
"Lake","Nitrate as N (mg/l)",2003-07-15,2003,2.945
"Lake","Nitrate as N (mg/l)",2003-08-15,2003,0.899166666666667
"Lake","Nitrate as N (mg/l)",2003-09-15,2003,0.3
"Lake","Nitrate as N (mg/l)",2003-10-15,2003,1.5956
"Lake","Nitrate as N (mg/l)",2003-11-15,2003,2.015
"Lake","Nitrate as N (mg/l)",2003-12-15,2003,1.99833333333333
"Lake","Nitrate as N (mg/l)",2004-01-15,2004,5.12
"Lake","Nitrate as N (mg/l)",2004-02-15,2004,0.4
"Lake","Nitrate as N (mg/l)",2004-03-15,2004,0.814285714285714
"Lake","Nitrate as N (mg/l)",2004-04-15,2004,3.52142857142857
"Lake","Nitrate as N (mg/l)",2004-05-15,2004,0.2
"Lake","Nitrate as N (mg/l)",2004-06-15,2004,1.63666666666667
"Lake","Nitrate as N (mg/l)",2004-07-15,2004,2.405
"Lake","Nitrate as N (mg/l)",2004-08-15,2004,0.38
"Lake","Nitrate as N (mg/l)",2004-09-15,2004,1.692
"Lake","Nitrate as N (mg/l)",2004-10-15,2004,2.88
"Lake","Nitrate as N (mg/l)",2004-11-15,2004,0.628
"Lake","Nitrate as N (mg/l)",2004-12-15,2004,2.63333333333333
"Lake","Nitrate as N (mg/l)",2005-01-15,2005,3.54727272727273
"Lake","Nitrate as N (mg/l)",2005-02-15,2005,0.35
"Lake","Nitrate as N (mg/l)",2005-03-15,2005,0.885384615384615
"Lake","Nitrate as N (mg/l)",2005-04-15,2005,3.48571428571429
"Lake","Nitrate as N (mg/l)",2005-05-15,2005,0.2
"Lake","Nitrate as N (mg/l)",2005-06-15,2005,1.35
"Lake","Nitrate as N (mg/l)",2005-07-15,2005,2.775
"Lake","Nitrate as N (mg/l)",2005-08-15,2005,1.04333333333333
"Lake","Nitrate as N (mg/l)",2005-09-15,2005,1.0375
"Lake","Nitrate as N (mg/l)",2005-10-15,2005,2.82142857142857
"Lake","Nitrate as N (mg/l)",2005-11-15,2005,0.90625
"Lake","Nitrate as N (mg/l)",2005-12-15,2005,1.84
"Lake","Nitrate as N (mg/l)",2006-01-15,2006,2.84545454545455
"Lake","Nitrate as N (mg/l)",2006-02-15,2006,4.7925
"Lake","Nitrate as N (mg/l)",2006-03-15,2006,0.893
"Lake","Nitrate as N (mg/l)",2006-04-15,2006,3.37142857142857
"Lake","Nitrate as N (mg/l)",2006-05-15,2006,0.659
"Lake","Nitrate as N (mg/l)",2006-06-15,2006,0.196666666666667
"Lake","Nitrate as N (mg/l)",2006-07-15,2006,2.32333333333333
"Lake","Nitrate as N (mg/l)",2006-08-15,2006,0.95
"Lake","Nitrate as N (mg/l)",2006-09-15,2006,0.78
"Lake","Nitrate as N (mg/l)",2006-10-15,2006,1.675
"Lake","Nitrate as N (mg/l)",2006-11-15,2006,0.566666666666667
"Lake","Nitrate as N (mg/l)",2006-12-15,2006,2.9
"Lake","Nitrate as N (mg/l)",2007-01-15,2007,2.84833333333333
"Lake","Nitrate as N (mg/l)",2007-02-15,2007,0.574
"Lake","Nitrate as N (mg/l)",2007-03-15,2007,0.8475
"Lake","Nitrate as N (mg/l)",2007-04-15,2007,2.69272727272727
"Lake","Nitrate as N (mg/l)",2007-05-15,2007,0.825714285714286
"Lake","Nitrate as N (mg/l)",2007-06-15,2007,0.486
"Lake","Nitrate as N (mg/l)",2007-07-15,2007,3.047
"Lake","Nitrate as N (mg/l)",2007-08-15,2007,0.45
"Lake","Nitrate as N (mg/l)",2007-09-15,2007,1.1375
"Lake","Nitrate as N (mg/l)",2007-10-15,2007,1.99333333333333
"Lake","Nitrate as N (mg/l)",2007-11-15,2007,0.275
"Lake","Nitrate as N (mg/l)",2007-12-15,2007,0.962105263157895
"Lake","Nitrate as N (mg/l)",2008-01-15,2008,1.97785714285714
"Lake","Nitrate as N (mg/l)",2008-02-15,2008,0.9025
"Lake","Nitrate as N (mg/l)",2008-03-15,2008,0.964666666666667
"Lake","Nitrate as N (mg/l)",2008-04-15,2008,2.22727272727273
"Lake","Nitrate as N (mg/l)",2008-05-15,2008,0.366666666666667
"Lake","Nitrate as N (mg/l)",2008-06-15,2008,0.44625
"Lake","Nitrate as N (mg/l)",2008-07-15,2008,2.21181818181818
"Lake","Nitrate as N (mg/l)",2008-08-15,2008,0.871428571428571
"Lake","Nitrate as N (mg/l)",2008-09-15,2008,1.259375
"Lake","Nitrate as N (mg/l)",2008-10-15,2008,3.63714285714286
"Lake","Nitrate as N (mg/l)",2008-11-15,2008,0.2
"Lake","Nitrate as N (mg/l)",2008-12-15,2008,1.36666666666667
"Lake","Nitrate as N (mg/l)",2009-01-15,2009,2.235
"Lake","Nitrate as N (mg/l)",2009-02-15,2009,0.985
"Lake","Nitrate as N (mg/l)",2009-03-15,2009,0.786428571428571
"Lake","Nitrate as N (mg/l)",2009-04-15,2009,1.68277777777778
"Lake","Nitrate as N (mg/l)",2009-05-15,2009,17.6745454545455
"Lake","Nitrate as N (mg/l)",2009-06-15,2009,0.56
"Lake","Nitrate as N (mg/l)",2009-07-15,2009,2.762
"Lake","Nitrate as N (mg/l)",2009-08-15,2009,1.45
"Lake","Nitrate as N (mg/l)",2009-09-15,2009,1.24642857142857
"Lake","Nitrate as N (mg/l)",2009-10-15,2009,2.10818181818182
"Lake","Nitrate as N (mg/l)",2009-11-15,2009,0.583333333333333
"Lake","Nitrate as N (mg/l)",2009-12-15,2009,1.72833333333333
"Lake","Nitrate as N (mg/l)",2010-01-15,2010,2.55642857142857
"Lake","Nitrate as N (mg/l)",2010-02-15,2010,1.46666666666667
"Lake","Nitrate as N (mg/l)",2010-03-15,2010,1.28307692307692
"Lake","Nitrate as N (mg/l)",2010-04-15,2010,2.68916666666667
"Lake","Nitrate as N (mg/l)",2010-05-15,2010,0.573636363636364
"Lake","Nitrate as N (mg/l)",2010-06-15,2010,2.08428571428571
"Lake","Nitrate as N (mg/l)",2010-07-15,2010,1.59333333333333
"Lake","Nitrate as N (mg/l)",2010-08-15,2010,0.2
"Lake","Nitrate as N (mg/l)",2010-09-15,2010,1.82
"Lake","Nitrate as N (mg/l)",2010-10-15,2010,1.95714285714286
"Lake","Nitrate as N (mg/l)",2010-11-15,2010,0.5375
"Lake","Nitrate as N (mg/l)",2010-12-15,2010,3.36
"Lake","Nitrate as N (mg/l)",2011-01-15,2011,2.07692307692308
"Lake","Nitrate as N (mg/l)",2011-02-15,2011,0.474
"Lake","Nitrate as N (mg/l)",2011-03-15,2011,1.41578947368421
"Lake","Nitrate as N (mg/l)",2011-04-15,2011,1.73692307692308
"Lake","Nitrate as N (mg/l)",2011-05-15,2011,0.837777777777778
"Lake","Nitrate as N (mg/l)",2011-06-15,2011,2.1
"Lake","Nitrate as N (mg/l)",2011-07-15,2011,3.00444444444444
"Lake","Nitrate as N (mg/l)",2011-08-15,2011,0.3
"Lake","Nitrate as N (mg/l)",2011-09-15,2011,1.19
"Lake","Nitrate as N (mg/l)",2011-10-15,2011,2.50833333333333
"Lake","Nitrate as N (mg/l)",2011-11-15,2011,0.557142857142857
"Lake","Nitrate as N (mg/l)",2011-12-15,2011,2.63333333333333
"Lake","Nitrate as N (mg/l)",2012-01-15,2012,2.82625
"Lake","Nitrate as N (mg/l)",2012-02-15,2012,0.778666666666667
"Lake","Nitrate as N (mg/l)",2012-03-15,2012,0.835882352941177
"Lake","Nitrate as N (mg/l)",2012-04-15,2012,2.95
"Lake","Nitrate as N (mg/l)",2012-05-15,2012,0.514
"Lake","Nitrate as N (mg/l)",2012-06-15,2012,1.53333333333333
"Lake","Nitrate as N (mg/l)",2012-07-15,2012,1.75823529411765
"Lake","Nitrate as N (mg/l)",2012-08-15,2012,0.285714285714286
"Lake","Nitrate as N (mg/l)",2012-09-15,2012,0.75
"Lake","Nitrate as N (mg/l)",2012-10-15,2012,2.35
"Lake","Nitrate as N (mg/l)",2012-11-15,2012,0.44
"Lake","Nitrate as N (mg/l)",2012-12-15,2012,1.6
"Lake","Nitrate as N (mg/l)",2013-01-15,2013,3.50875
"Lake","Nitrate as N (mg/l)",2013-02-15,2013,0.5
"Lake","Nitrate as N (mg/l)",2013-03-15,2013,0.834736842105263
"Lake","Nitrate as N (mg/l)",2013-04-15,2013,2.86
"Lake","Nitrate as N (mg/l)",2013-05-15,2013,0.18375
"Lake","Nitrate as N (mg/l)",2013-06-15,2013,0.8
"Lake","Nitrate as N (mg/l)",2013-07-15,2013,1.79473684210526
"Lake","Nitrate as N (mg/l)",2013-08-15,2013,0.2225
"Lake","Nitrate as N (mg/l)",2013-09-15,2013,1.23375
"Lake","Nitrate as N (mg/l)",2013-10-15,2013,3.13
"Lake","Nitrate as N (mg/l)",2013-11-15,2013,0.3375
"Lake","Nitrate as N (mg/l)",2013-12-15,2013,1.85
"Lake","Nitrate as N (mg/l)",2014-01-15,2014,1.98818181818182
"Lake","Nitrate as N (mg/l)",2014-02-15,2014,0.665384615384615
"Lake","Nitrate as N (mg/l)",2014-03-15,2014,0.936
"Lake","Nitrate as N (mg/l)",2014-04-15,2014,2.06823529411765
"Lake","Nitrate as N (mg/l)",2014-05-15,2014,0.261
"Lake","Nitrate as N (mg/l)",2014-06-15,2014,0.823333333333333
"Lake","Nitrate as N (mg/l)",2014-07-15,2014,1.869
"Lake","Nitrate as N (mg/l)",2014-08-15,2014,0.3
"Lake","Nitrate as N (mg/l)",2014-09-15,2014,0.673
"Lake","Nitrate as N (mg/l)",2014-10-15,2014,3
"Lake","Nitrate as N (mg/l)",2014-11-15,2014,0.58
"Lake","Nitrate as N (mg/l)",2014-12-15,2014,0.762727272727273
"Lake","Nitrate as N (mg/l)",2015-01-15,2015,1.9295
"Lake","Nitrate as N (mg/l)",2015-02-15,2015,0.3425
"Lake","Nitrate as N (mg/l)",2015-03-15,2015,0.691666666666667
"Lake","Nitrate as N (mg/l)",2015-04-15,2015,2.604
"Lake","Nitrate as N (mg/l)",2015-05-15,2015,0.793333333333333
"Lake","Nitrate as N (mg/l)",2015-06-15,2015,0.6
"Lake","Nitrate as N (mg/l)",2015-07-15,2015,2.12352941176471
"Lake","Nitrate as N (mg/l)",2015-08-15,2015,0
"Lake","Nitrate as N (mg/l)",2015-09-15,2015,0.94
"Lake","Nitrate as N (mg/l)",2015-10-15,2015,1.68714285714286
"Lake","Nitrate as N (mg/l)",2015-11-15,2015,0.823076923076923
"Lake","Nitrate as N (mg/l)",2015-12-15,2015,0.657368421052632
"Lake","Nitrate as N (mg/l)",2016-01-15,2016,4.14285714285714
"Lake","Nitrate as N (mg/l)",2016-02-15,2016,2.06066666666667
"Lake","Nitrate as N (mg/l)",2016-03-15,2016,2.5
"Lake","Nitrate as N (mg/l)",2016-04-15,2016,1.4
"Lake","Nitrate as N (mg/l)",2016-05-15,2016,1.02727272727273
"Lake","Nitrate as N (mg/l)",2016-06-15,2016,1.72
"Lake","Nitrate as N (mg/l)",2016-07-15,2016,2.049
"Lake","Nitrate as N (mg/l)",2016-08-15,2016,0.6
"Lake","Nitrate as N (mg/l)",2016-09-15,2016,2.93333333333333
"Lake","Nitrate as N (mg/l)",2016-10-15,2016,1.66545454545455
"Lake","Nitrate as N (mg/l)",2016-11-15,2016,0.894444444444444
"Lake","Nitrate as N (mg/l)",2016-12-15,2016,1.17916666666667
"Lake","Nitrate as N (mg/l)",2017-01-15,2017,2.15714285714286
"Lake","Nitrate as N (mg/l)",2017-02-15,2017,1.67111111111111
"Lake","Nitrate as N (mg/l)",2017-03-15,2017,1.03
"Lake","Nitrate as N (mg/l)",2017-04-15,2017,1.125
"Lake","Nitrate as N (mg/l)",2017-05-15,2017,0.677777777777778
"Lake","Nitrate as N (mg/l)",2017-06-15,2017,1.58571428571429
"Lake","Nitrate as N (mg/l)",2017-07-15,2017,2.01333333333333
"Lake","Nitrate as N (mg/l)",2017-08-15,2017,0.6
"Lake","Nitrate as N (mg/l)",2017-09-15,2017,1.999
"Lake","Nitrate as N (mg/l)",2017-10-15,2017,1.34
"Lake","Nitrate as N (mg/l)",2017-11-15,2017,0.443333333333333
"Lake","Nitrate as N (mg/l)",2017-12-15,2017,1.21
"Lake","Nitrate as N (mg/l)",2018-01-15,2018,1.10444444444444
"Lake","Nitrate as N (mg/l)",2018-02-15,2018,0.49125
"Lake","Nitrate as N (mg/l)",2018-03-15,2018,1.18571428571429
"Lake","Nitrate as N (mg/l)",2018-04-15,2018,1.17272727272727
"Lake","Nitrate as N (mg/l)",2018-05-15,2018,0.542857142857143
"Lake","Nitrate as N (mg/l)",2018-06-15,2018,1.22285714285714
"Lake","Nitrate as N (mg/l)",2018-07-15,2018,2.1
"Lake","Nitrate as N (mg/l)",2018-08-15,2018,1.009
"Lake","Nitrate as N (mg/l)",2018-09-15,2018,0.825
"Lake","Nitrate as N (mg/l)",2018-10-15,2018,1.126
"Lake","Nitrate as N (mg/l)",2018-11-15,2018,0.907692307692308
"Lake","Nitrate as N (mg/l)",2018-12-15,2018,0.873076923076923
"Lake","Nitrate as N (mg/l)",2019-01-15,2019,2.45857142857143
"Lake","Nitrate as N (mg/l)",2019-02-15,2019,2.74333333333333
"Lake","Nitrate as N (mg/l)",2019-03-15,2019,0.449375
"Lake","Nitrate as N (mg/l)",2019-04-15,2019,1.58
"Lake","Nitrate as N (mg/l)",2019-05-15,2019,1.148
"Lake","Nitrate as N (mg/l)",2019-06-15,2019,2.253
"Lake","Nitrate as N (mg/l)",2019-07-15,2019,1.34166666666667
"Lake","Nitrate as N (mg/l)",2019-08-15,2019,0.36
"Lake","Nitrate as N (mg/l)",2019-09-15,2019,1.13444444444444
"Lake","Nitrate as N (mg/l)",2019-10-15,2019,1.628
"Lake","Nitrate as N (mg/l)",2019-11-15,2019,0.37952380952381
