"gm_gis_county","gm_chemical_name","date","year","mean_gm_result"
"LOS ANGELES","Potassium (mg/l)",2015-12-15,2015,2.95555555555556
"LOS ANGELES","Potassium (mg/l)",2016-01-15,2016,2.1727027027027
"LOS ANGELES","Potassium (mg/l)",2016-02-15,2016,2.6718
"LOS ANGELES","Potassium (mg/l)",2016-03-15,2016,3.33171428571429
"LOS ANGELES","Potassium (mg/l)",2016-04-15,2016,3.62861904761905
"LOS ANGELES","Potassium (mg/l)",2016-05-15,2016,3.22169444444444
"LOS ANGELES","Potassium (mg/l)",2016-06-15,2016,3.49727397260274
"LOS ANGELES","Potassium (mg/l)",2016-07-15,2016,3.998
"LOS ANGELES","Potassium (mg/l)",2016-08-15,2016,2.60701315789474
"LOS ANGELES","Potassium (mg/l)",2016-09-15,2016,2.70364
"LOS ANGELES","Potassium (mg/l)",2016-10-15,2016,3.37233333333333
"LOS ANGELES","Potassium (mg/l)",2016-11-15,2016,3.32108333333333
"LOS ANGELES","Potassium (mg/l)",2016-12-15,2016,2.81456666666667
"LOS ANGELES","Potassium (mg/l)",2017-01-15,2017,3.46536363636364
"LOS ANGELES","Potassium (mg/l)",2017-02-15,2017,4.08821276595745
"LOS ANGELES","Potassium (mg/l)",2017-03-15,2017,3.49088571428571
"LOS ANGELES","Potassium (mg/l)",2017-04-15,2017,3.661
"LOS ANGELES","Potassium (mg/l)",2017-05-15,2017,2.87964583333333
"LOS ANGELES","Potassium (mg/l)",2017-06-15,2017,3.07567346938775
"LOS ANGELES","Potassium (mg/l)",2017-07-15,2017,3.46617647058824
"LOS ANGELES","Potassium (mg/l)",2017-08-15,2017,3.015125
"LOS ANGELES","Potassium (mg/l)",2017-09-15,2017,3.27084615384615
"LOS ANGELES","Potassium (mg/l)",2017-10-15,2017,3.24758
"LOS ANGELES","Potassium (mg/l)",2017-11-15,2017,3.25972
"LOS ANGELES","Potassium (mg/l)",2017-12-15,2017,2.65085294117647
"LOS ANGELES","Potassium (mg/l)",2018-01-15,2018,3.17886111111111
"LOS ANGELES","Potassium (mg/l)",2018-02-15,2018,3.82701351351351
"LOS ANGELES","Potassium (mg/l)",2018-03-15,2018,3.1878125
"LOS ANGELES","Potassium (mg/l)",2018-04-15,2018,3.41064516129032
"LOS ANGELES","Potassium (mg/l)",2018-05-15,2018,3.18330952380952
"LOS ANGELES","Potassium (mg/l)",2018-06-15,2018,4.26017307692308
"LOS ANGELES","Potassium (mg/l)",2018-07-15,2018,3.44192857142857
"LOS ANGELES","Potassium (mg/l)",2018-08-15,2018,3.67288709677419
"LOS ANGELES","Potassium (mg/l)",2018-09-15,2018,3.19290476190476
"LOS ANGELES","Potassium (mg/l)",2018-10-15,2018,3.15570967741935
"LOS ANGELES","Potassium (mg/l)",2018-11-15,2018,4.14944
"LOS ANGELES","Potassium (mg/l)",2018-12-15,2018,3.14583333333333
"LOS ANGELES","Potassium (mg/l)",2019-01-15,2019,4.53714285714286
"LOS ANGELES","Potassium (mg/l)",2019-02-15,2019,2.47142857142857
"LOS ANGELES","Potassium (mg/l)",2019-03-15,2019,2.04036363636364
"LOS ANGELES","Potassium (mg/l)",2019-04-15,2019,3.82753623188406
"LOS ANGELES","Potassium (mg/l)",2019-05-15,2019,3.34705882352941
"LOS ANGELES","Potassium (mg/l)",2019-06-15,2019,2.52225
"LOS ANGELES","Potassium (mg/l)",2019-07-15,2019,3.11986666666667
"LOS ANGELES","Potassium (mg/l)",2019-08-15,2019,2.47450980392157
"LOS ANGELES","Potassium (mg/l)",2019-09-15,2019,2.99192307692308
"LOS ANGELES","Potassium (mg/l)",2019-10-15,2019,3.625
"LOS ANGELES","Potassium (mg/l)",2019-11-15,2019,3.88409090909091
"LOS ANGELES","Potassium (mg/l)",2019-12-15,2019,2.68620689655172
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-01-15,2015,161.4
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-02-15,2015,115
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-03-15,2015,114.685714285714
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-04-15,2015,91
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-05-15,2015,97
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-06-15,2015,138.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-07-15,2015,122.166666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-08-15,2015,129.625
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-09-15,2015,118
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-10-15,2015,213.333333333333
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-11-15,2015,110
"MADERA","Bicarbonate Alkalinity (mg/l)",2015-12-15,2015,100
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-01-15,2016,92
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-02-15,2016,107
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-03-15,2016,190
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-04-15,2016,136.666666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-05-15,2016,103
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-06-15,2016,121.8
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-07-15,2016,113.714285714286
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-08-15,2016,127.666666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-10-15,2016,129.96
"MADERA","Bicarbonate Alkalinity (mg/l)",2016-11-15,2016,134.833333333333
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-01-15,2017,132.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-02-15,2017,103
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-03-15,2017,220
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-05-15,2017,124.8
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-06-15,2017,170
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-07-15,2017,166
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-08-15,2017,144.095238095238
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-09-15,2017,160
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-10-15,2017,152.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-11-15,2017,129.75
"MADERA","Bicarbonate Alkalinity (mg/l)",2017-12-15,2017,171.521739130435
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-01-15,2018,137.333333333333
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-03-15,2018,102
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-04-15,2018,117.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-05-15,2018,88
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-06-15,2018,93
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-07-15,2018,132.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-08-15,2018,133.333333333333
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-09-15,2018,124.857142857143
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-10-15,2018,140
"MADERA","Bicarbonate Alkalinity (mg/l)",2018-12-15,2018,127.2
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-01-15,2019,123.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-02-15,2019,108.166666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-03-15,2019,92.76
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-04-15,2019,104.666666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-05-15,2019,81.6666666666667
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-06-15,2019,100
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-07-15,2019,112.5
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-08-15,2019,87
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-09-15,2019,82
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-10-15,2019,291
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-11-15,2019,130
"MADERA","Bicarbonate Alkalinity (mg/l)",2019-12-15,2019,156.98
"MADERA","Nitrate as N (mg/l)",2015-01-15,2015,1.81311111111111
"MADERA","Nitrate as N (mg/l)",2015-02-15,2015,2.48
"MADERA","Nitrate as N (mg/l)",2015-03-15,2015,1.92013953488372
"MADERA","Nitrate as N (mg/l)",2015-04-15,2015,3.78933333333333
"MADERA","Nitrate as N (mg/l)",2015-05-15,2015,1.38478260869565
"MADERA","Nitrate as N (mg/l)",2015-06-15,2015,1.28138888888889
"MADERA","Nitrate as N (mg/l)",2015-07-15,2015,3.3547619047619
"MADERA","Nitrate as N (mg/l)",2015-08-15,2015,2.125
"MADERA","Nitrate as N (mg/l)",2015-09-15,2015,1.71722222222222
"MADERA","Nitrate as N (mg/l)",2015-10-15,2015,1.43571428571429
"MADERA","Nitrate as N (mg/l)",2015-11-15,2015,1.6251724137931
"MADERA","Nitrate as N (mg/l)",2015-12-15,2015,2.27571875
"MADERA","Nitrate as N (mg/l)",2016-01-15,2016,1.44409836065574
"MADERA","Nitrate as N (mg/l)",2016-02-15,2016,3.98413793103448
"MADERA","Nitrate as N (mg/l)",2016-03-15,2016,1.92857142857143
"MADERA","Nitrate as N (mg/l)",2016-04-15,2016,3.47857142857143
"MADERA","Nitrate as N (mg/l)",2016-05-15,2016,1.40434782608696
"MADERA","Nitrate as N (mg/l)",2016-06-15,2016,2.32
"MADERA","Nitrate as N (mg/l)",2016-07-15,2016,3.179
"MADERA","Nitrate as N (mg/l)",2016-08-15,2016,2.53470588235294
"MADERA","Nitrate as N (mg/l)",2016-09-15,2016,3.04875
"MADERA","Nitrate as N (mg/l)",2016-10-15,2016,2.54277777777778
"MADERA","Nitrate as N (mg/l)",2016-11-15,2016,1.43289473684211
"MADERA","Nitrate as N (mg/l)",2016-12-15,2016,1.86974358974359
"MADERA","Nitrate as N (mg/l)",2017-01-15,2017,1.90986111111111
"MADERA","Nitrate as N (mg/l)",2017-02-15,2017,2.63333333333333
"MADERA","Nitrate as N (mg/l)",2017-03-15,2017,1.9762962962963
"MADERA","Nitrate as N (mg/l)",2017-04-15,2017,4.71
"MADERA","Nitrate as N (mg/l)",2017-05-15,2017,1.94636363636364
"MADERA","Nitrate as N (mg/l)",2017-06-15,2017,2.37518518518519
"MADERA","Nitrate as N (mg/l)",2017-07-15,2017,4.22666666666667
"MADERA","Nitrate as N (mg/l)",2017-08-15,2017,3.0125
"MADERA","Nitrate as N (mg/l)",2017-09-15,2017,2.69266666666667
"MADERA","Nitrate as N (mg/l)",2017-10-15,2017,2.91588235294118
"MADERA","Nitrate as N (mg/l)",2017-11-15,2017,2.65
"MADERA","Nitrate as N (mg/l)",2017-12-15,2017,1.86719642857143
"MADERA","Nitrate as N (mg/l)",2018-01-15,2018,2.273125
"MADERA","Nitrate as N (mg/l)",2018-02-15,2018,2.92
"MADERA","Nitrate as N (mg/l)",2018-03-15,2018,2.25333333333333
"MADERA","Nitrate as N (mg/l)",2018-04-15,2018,2.3603125
"MADERA","Nitrate as N (mg/l)",2018-05-15,2018,2.71695652173913
"MADERA","Nitrate as N (mg/l)",2018-06-15,2018,2.625
"MADERA","Nitrate as N (mg/l)",2018-07-15,2018,4.04875
"MADERA","Nitrate as N (mg/l)",2018-08-15,2018,2.4852380952381
"MADERA","Nitrate as N (mg/l)",2018-09-15,2018,2.74260869565217
"MADERA","Nitrate as N (mg/l)",2018-10-15,2018,4.179
"MADERA","Nitrate as N (mg/l)",2018-11-15,2018,2.533125
"MADERA","Nitrate as N (mg/l)",2018-12-15,2018,1.75016949152542
"MADERA","Nitrate as N (mg/l)",2019-01-15,2019,2.28597222222222
"MADERA","Nitrate as N (mg/l)",2019-02-15,2019,2.2016
"MADERA","Nitrate as N (mg/l)",2019-03-15,2019,2.1824
"MADERA","Nitrate as N (mg/l)",2019-04-15,2019,3.56333333333333
"MADERA","Nitrate as N (mg/l)",2019-05-15,2019,2.321875
"MADERA","Nitrate as N (mg/l)",2019-06-15,2019,1.685
"MADERA","Nitrate as N (mg/l)",2019-07-15,2019,3.78727272727273
"MADERA","Nitrate as N (mg/l)",2019-08-15,2019,1.95172413793103
"MADERA","Nitrate as N (mg/l)",2019-09-15,2019,2.363
"MADERA","Nitrate as N (mg/l)",2019-10-15,2019,3.051
"MADERA","Nitrate as N (mg/l)",2019-11-15,2019,1.1852
"MADERA","Nitrate as N (mg/l)",2019-12-15,2019,1.70027777777778
"MADERA","Potassium (mg/l)",2015-01-15,2015,1.82
"MADERA","Potassium (mg/l)",2015-02-15,2015,2.65
"MADERA","Potassium (mg/l)",2015-04-15,2015,3.3
"MADERA","Potassium (mg/l)",2015-05-15,2015,0
"MADERA","Potassium (mg/l)",2015-06-15,2015,2.53333333333333
"MADERA","Potassium (mg/l)",2015-07-15,2015,4.9
"MADERA","Potassium (mg/l)",2015-08-15,2015,4.175
"MADERA","Potassium (mg/l)",2015-09-15,2015,3.18
"MADERA","Potassium (mg/l)",2015-10-15,2015,5
"MADERA","Potassium (mg/l)",2015-11-15,2015,3.5
"MADERA","Potassium (mg/l)",2015-12-15,2015,2.8
"MADERA","Potassium (mg/l)",2016-01-15,2016,2.91428571428571
"MADERA","Potassium (mg/l)",2016-02-15,2016,1.94285714285714
"MADERA","Potassium (mg/l)",2016-03-15,2016,6.13333333333333
"MADERA","Potassium (mg/l)",2016-04-15,2016,3.3
"MADERA","Potassium (mg/l)",2016-05-15,2016,4
"MADERA","Potassium (mg/l)",2016-06-15,2016,5.01666666666667
"MADERA","Potassium (mg/l)",2016-07-15,2016,3.94285714285714
"MADERA","Potassium (mg/l)",2016-08-15,2016,4.35
"MADERA","Potassium (mg/l)",2016-10-15,2016,3.55
"MADERA","Potassium (mg/l)",2016-11-15,2016,1.65
"MADERA","Potassium (mg/l)",2016-12-15,2016,2.55
"MADERA","Potassium (mg/l)",2017-01-15,2017,2.82727272727273
"MADERA","Potassium (mg/l)",2017-02-15,2017,2.72
"MADERA","Potassium (mg/l)",2017-03-15,2017,1.1
"MADERA","Potassium (mg/l)",2017-05-15,2017,3.34
"MADERA","Potassium (mg/l)",2017-06-15,2017,0
"MADERA","Potassium (mg/l)",2017-07-15,2017,1.74
"MADERA","Potassium (mg/l)",2017-08-15,2017,3.5
"MADERA","Potassium (mg/l)",2017-09-15,2017,2.2
"MADERA","Potassium (mg/l)",2017-10-15,2017,3.33333333333333
"MADERA","Potassium (mg/l)",2017-11-15,2017,2.4
"MADERA","Potassium (mg/l)",2017-12-15,2017,3.12608695652174
"MADERA","Potassium (mg/l)",2018-01-15,2018,2.75
"MADERA","Potassium (mg/l)",2018-03-15,2018,2.84
"MADERA","Potassium (mg/l)",2018-04-15,2018,9.225
"MADERA","Potassium (mg/l)",2018-05-15,2018,2.4
"MADERA","Potassium (mg/l)",2018-06-15,2018,2.8
"MADERA","Potassium (mg/l)",2018-07-15,2018,2.66666666666667
"MADERA","Potassium (mg/l)",2018-08-15,2018,3.03333333333333
"MADERA","Potassium (mg/l)",2018-09-15,2018,5.34285714285714
"MADERA","Potassium (mg/l)",2018-10-15,2018,4.8
"MADERA","Potassium (mg/l)",2018-12-15,2018,3.64
"MADERA","Potassium (mg/l)",2019-01-15,2019,3.73333333333333
"MADERA","Potassium (mg/l)",2019-02-15,2019,3.34
"MADERA","Potassium (mg/l)",2019-03-15,2019,1.8
"MADERA","Potassium (mg/l)",2019-04-15,2019,3.53333333333333
"MADERA","Potassium (mg/l)",2019-06-15,2019,1.75
"MADERA","Potassium (mg/l)",2019-07-15,2019,4.3
"MADERA","Potassium (mg/l)",2019-08-15,2019,5.9
"MADERA","Potassium (mg/l)",2019-09-15,2019,4
"MADERA","Potassium (mg/l)",2019-10-15,2019,4.6
"MADERA","Potassium (mg/l)",2019-11-15,2019,5.7
"MADERA","Potassium (mg/l)",2019-12-15,2019,4.71666666666667
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-02-15,2015,150
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-03-15,2015,130
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-04-15,2015,170
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-06-15,2015,54
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-07-15,2015,114.75
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-08-15,2015,100
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-09-15,2015,110.333333333333
"MARIN","Bicarbonate Alkalinity (mg/l)",2015-12-15,2015,220
"MARIN","Bicarbonate Alkalinity (mg/l)",2016-06-15,2016,120
"MARIN","Bicarbonate Alkalinity (mg/l)",2016-07-15,2016,78.125
"MARIN","Bicarbonate Alkalinity (mg/l)",2016-08-15,2016,120
"MARIN","Bicarbonate Alkalinity (mg/l)",2016-09-15,2016,94.5
"MARIN","Bicarbonate Alkalinity (mg/l)",2016-11-15,2016,71
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-03-15,2017,150
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-04-15,2017,83
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-05-15,2017,210
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-06-15,2017,120
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-07-15,2017,110
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-09-15,2017,60.875
"MARIN","Bicarbonate Alkalinity (mg/l)",2017-11-15,2017,110
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-05-15,2018,83.5
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-06-15,2018,149.2
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-07-15,2018,68
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-08-15,2018,59.5
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-09-15,2018,116
"MARIN","Bicarbonate Alkalinity (mg/l)",2018-12-15,2018,210
"MARIN","Bicarbonate Alkalinity (mg/l)",2019-06-15,2019,89.6666666666667
"MARIN","Bicarbonate Alkalinity (mg/l)",2019-07-15,2019,110
"MARIN","Bicarbonate Alkalinity (mg/l)",2019-08-15,2019,82.6666666666667
"MARIN","Bicarbonate Alkalinity (mg/l)",2019-09-15,2019,94.9
"MARIN","Bicarbonate Alkalinity (mg/l)",2019-10-15,2019,70.75
"MARIN","Nitrate as N (mg/l)",2015-01-15,2015,1.2465
"MARIN","Nitrate as N (mg/l)",2015-02-15,2015,0.644
"MARIN","Nitrate as N (mg/l)",2015-03-15,2015,0.748457142857143
"MARIN","Nitrate as N (mg/l)",2015-04-15,2015,0.9604
"MARIN","Nitrate as N (mg/l)",2015-05-15,2015,0.7
"MARIN","Nitrate as N (mg/l)",2015-06-15,2015,0.213076923076923
"MARIN","Nitrate as N (mg/l)",2015-07-15,2015,0.5745
"MARIN","Nitrate as N (mg/l)",2015-08-15,2015,0.452222222222222
"MARIN","Nitrate as N (mg/l)",2015-09-15,2015,0.18
"MARIN","Nitrate as N (mg/l)",2015-10-15,2015,1.7794
"MARIN","Nitrate as N (mg/l)",2015-11-15,2015,0.29625
"MARIN","Nitrate as N (mg/l)",2015-12-15,2015,0.8
"MARIN","Nitrate as N (mg/l)",2016-01-15,2016,1.87125
"MARIN","Nitrate as N (mg/l)",2016-02-15,2016,0.2
"MARIN","Nitrate as N (mg/l)",2016-03-15,2016,0
"MARIN","Nitrate as N (mg/l)",2016-04-15,2016,0
"MARIN","Nitrate as N (mg/l)",2016-05-15,2016,0.6
"MARIN","Nitrate as N (mg/l)",2016-06-15,2016,0.405384615384615
"MARIN","Nitrate as N (mg/l)",2016-07-15,2016,0.569611111111111
"MARIN","Nitrate as N (mg/l)",2016-08-15,2016,0.58
"MARIN","Nitrate as N (mg/l)",2016-09-15,2016,1.06666666666667
"MARIN","Nitrate as N (mg/l)",2016-10-15,2016,2.019
"MARIN","Nitrate as N (mg/l)",2016-11-15,2016,0.45875
"MARIN","Nitrate as N (mg/l)",2016-12-15,2016,0.278
"MARIN","Nitrate as N (mg/l)",2017-01-15,2017,0.386666666666667
"MARIN","Nitrate as N (mg/l)",2017-02-15,2017,2.15
"MARIN","Nitrate as N (mg/l)",2017-03-15,2017,0.158333333333333
"MARIN","Nitrate as N (mg/l)",2017-04-15,2017,1.079875
"MARIN","Nitrate as N (mg/l)",2017-05-15,2017,0.211538461538462
"MARIN","Nitrate as N (mg/l)",2017-06-15,2017,1.3
"MARIN","Nitrate as N (mg/l)",2017-07-15,2017,1.257
"MARIN","Nitrate as N (mg/l)",2017-08-15,2017,0.902727272727273
"MARIN","Nitrate as N (mg/l)",2017-09-15,2017,0.23
"MARIN","Nitrate as N (mg/l)",2017-10-15,2017,0.6392
"MARIN","Nitrate as N (mg/l)",2017-11-15,2017,1.225
"MARIN","Nitrate as N (mg/l)",2017-12-15,2017,1.2425
"MARIN","Nitrate as N (mg/l)",2018-01-15,2018,1.71833333333333
"MARIN","Nitrate as N (mg/l)",2018-02-15,2018,1.65
"MARIN","Nitrate as N (mg/l)",2018-03-15,2018,0.86
"MARIN","Nitrate as N (mg/l)",2018-04-15,2018,1.05666666666667
"MARIN","Nitrate as N (mg/l)",2018-05-15,2018,0.546428571428571
"MARIN","Nitrate as N (mg/l)",2018-06-15,2018,1.92
"MARIN","Nitrate as N (mg/l)",2018-07-15,2018,0.792
"MARIN","Nitrate as N (mg/l)",2018-08-15,2018,0.85
"MARIN","Nitrate as N (mg/l)",2018-09-15,2018,0.425
"MARIN","Nitrate as N (mg/l)",2018-10-15,2018,0.931222222222222
"MARIN","Nitrate as N (mg/l)",2018-11-15,2018,0.514
"MARIN","Nitrate as N (mg/l)",2018-12-15,2018,0.4125
"MARIN","Nitrate as N (mg/l)",2019-01-15,2019,0
"MARIN","Nitrate as N (mg/l)",2019-02-15,2019,1.15
"MARIN","Nitrate as N (mg/l)",2019-03-15,2019,0.4
"MARIN","Nitrate as N (mg/l)",2019-04-15,2019,0.58
"MARIN","Nitrate as N (mg/l)",2019-05-15,2019,2.21666666666667
"MARIN","Nitrate as N (mg/l)",2019-06-15,2019,0.372857142857143
"MARIN","Nitrate as N (mg/l)",2019-07-15,2019,1.0968
"MARIN","Nitrate as N (mg/l)",2019-08-15,2019,1.105
"MARIN","Nitrate as N (mg/l)",2019-09-15,2019,0.0358333333333333
"MARIN","Nitrate as N (mg/l)",2019-10-15,2019,0.206
"MARIN","Nitrate as N (mg/l)",2019-11-15,2019,1.05
"MARIN","Nitrate as N (mg/l)",2019-12-15,2019,0.282
"MARIN","Potassium (mg/l)",2015-04-15,2015,6.5
"MARIN","Potassium (mg/l)",2015-06-15,2015,1.08
"MARIN","Potassium (mg/l)",2015-07-15,2015,0.833333333333333
"MARIN","Potassium (mg/l)",2015-08-15,2015,0
"MARIN","Potassium (mg/l)",2016-06-15,2016,2.6
"MARIN","Potassium (mg/l)",2016-07-15,2016,1.04285714285714
"MARIN","Potassium (mg/l)",2016-08-15,2016,0
"MARIN","Potassium (mg/l)",2017-06-15,2017,2.6
"MARIN","Potassium (mg/l)",2017-09-15,2017,1.0125
"MARIN","Potassium (mg/l)",2018-07-15,2018,0.314285714285714
"MARIN","Potassium (mg/l)",2018-08-15,2018,0
"MARIN","Potassium (mg/l)",2019-06-15,2019,0
"MARIN","Potassium (mg/l)",2019-07-15,2019,2.3
"MARIN","Potassium (mg/l)",2019-08-15,2019,0
"MARIN","Potassium (mg/l)",2019-10-15,2019,0.525
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-03-15,2015,113.666666666667
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-05-15,2015,226.666666666667
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-06-15,2015,196
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-07-15,2015,139.2
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-08-15,2015,49.8
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2015-11-15,2015,246.666666666667
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-02-15,2016,243
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-03-15,2016,33
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-04-15,2016,194
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-07-15,2016,121.285714285714
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-09-15,2016,170.666666666667
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2016-11-15,2016,93.8571428571429
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-02-15,2017,121
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-04-15,2017,130
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-05-15,2017,280
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-07-15,2017,152.5
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-08-15,2017,155
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-11-15,2017,88
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2017-12-15,2017,155
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-03-15,2018,155
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-05-15,2018,236.666666666667
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-07-15,2018,176
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-08-15,2018,50.2857142857143
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-09-15,2018,175
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-11-15,2018,82.625
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2018-12-15,2018,158
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2019-03-15,2019,48
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2019-06-15,2019,150
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2019-07-15,2019,110.433333333333
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2019-10-15,2019,101.333333333333
"MARIPOSA","Bicarbonate Alkalinity (mg/l)",2019-12-15,2019,182
"MARIPOSA","Nitrate as N (mg/l)",2015-01-15,2015,0.5
"MARIPOSA","Nitrate as N (mg/l)",2015-02-15,2015,0.24
"MARIPOSA","Nitrate as N (mg/l)",2015-03-15,2015,1.12
"MARIPOSA","Nitrate as N (mg/l)",2015-04-15,2015,0.321666666666667
"MARIPOSA","Nitrate as N (mg/l)",2015-05-15,2015,1.27909090909091
"MARIPOSA","Nitrate as N (mg/l)",2015-06-15,2015,1.42727272727273
"MARIPOSA","Nitrate as N (mg/l)",2015-07-15,2015,1.22747619047619
"MARIPOSA","Nitrate as N (mg/l)",2015-08-15,2015,0.409473684210526
"MARIPOSA","Nitrate as N (mg/l)",2015-09-15,2015,2.045
"MARIPOSA","Nitrate as N (mg/l)",2015-10-15,2015,0.531818181818182
"MARIPOSA","Nitrate as N (mg/l)",2015-11-15,2015,0.903513513513513
"MARIPOSA","Nitrate as N (mg/l)",2015-12-15,2015,2.21083333333333
"MARIPOSA","Nitrate as N (mg/l)",2016-01-15,2016,1.085
"MARIPOSA","Nitrate as N (mg/l)",2016-02-15,2016,5.01333333333333
"MARIPOSA","Nitrate as N (mg/l)",2016-03-15,2016,2.79
"MARIPOSA","Nitrate as N (mg/l)",2016-04-15,2016,2.7
"MARIPOSA","Nitrate as N (mg/l)",2016-05-15,2016,2.07777777777778
"MARIPOSA","Nitrate as N (mg/l)",2016-06-15,2016,2.16666666666667
"MARIPOSA","Nitrate as N (mg/l)",2016-07-15,2016,1.35666666666667
"MARIPOSA","Nitrate as N (mg/l)",2016-08-15,2016,0.384791666666667
"MARIPOSA","Nitrate as N (mg/l)",2016-09-15,2016,0.878571428571429
